"date","domain","count","user"
"2020-08-21","instagram.com",0,2
"2020-08-22","stackoverflow.com",0,2
"2020-08-22","wikipedia.org",0,2
"2020-08-22","github.com",0,2
"2020-08-22","pw.edu.pl",0,2
"2020-08-22","youtube.com",0,2
"2020-08-22","google.com",25,2
"2020-08-22","facebook.com",0,2
"2020-08-22","instagram.com",0,2
"2020-08-23","stackoverflow.com",0,2
"2020-08-23","wikipedia.org",0,2
"2020-08-23","github.com",0,2
"2020-08-23","pw.edu.pl",0,2
"2020-08-23","youtube.com",12,2
"2020-08-23","google.com",13,2
"2020-08-23","facebook.com",0,2
"2020-08-23","instagram.com",0,2
"2020-08-24","stackoverflow.com",0,2
"2020-08-24","wikipedia.org",0,2
"2020-08-24","github.com",0,2
"2020-08-24","pw.edu.pl",2,2
"2020-08-24","youtube.com",0,2
"2020-08-24","google.com",2,2
"2020-08-24","facebook.com",0,2
"2020-08-24","instagram.com",0,2
"2020-08-25","stackoverflow.com",0,2
"2020-08-25","wikipedia.org",0,2
"2020-08-25","github.com",0,2
"2020-08-25","pw.edu.pl",0,2
"2020-08-25","youtube.com",10,2
"2020-08-25","google.com",4,2
"2020-08-25","facebook.com",0,2
"2020-08-25","instagram.com",0,2
"2020-08-26","stackoverflow.com",0,2
"2020-08-26","wikipedia.org",0,2
"2020-08-26","github.com",0,2
"2020-08-26","pw.edu.pl",0,2
"2020-08-26","youtube.com",6,2
"2020-08-26","google.com",13,2
"2020-08-26","facebook.com",0,2
"2020-08-26","instagram.com",0,2
"2020-08-27","stackoverflow.com",0,2
"2020-08-27","wikipedia.org",0,2
"2020-08-27","github.com",0,2
"2020-08-27","pw.edu.pl",0,2
"2020-08-27","youtube.com",5,2
"2020-08-27","google.com",16,2
"2020-08-27","facebook.com",0,2
"2020-08-27","instagram.com",0,2
"2020-08-28","stackoverflow.com",0,2
"2020-08-28","wikipedia.org",1,2
"2020-08-28","github.com",0,2
"2020-08-28","pw.edu.pl",0,2
"2020-08-28","youtube.com",14,2
"2020-08-28","google.com",50,2
"2020-08-28","facebook.com",0,2
"2020-08-28","instagram.com",0,2
"2020-08-29","stackoverflow.com",0,2
"2020-08-29","wikipedia.org",1,2
"2020-08-29","github.com",0,2
"2020-08-29","pw.edu.pl",6,2
"2020-08-29","youtube.com",0,2
"2020-08-29","google.com",13,2
"2020-08-29","facebook.com",0,2
"2020-08-29","instagram.com",0,2
"2020-08-30","stackoverflow.com",0,2
"2020-08-30","wikipedia.org",0,2
"2020-08-30","github.com",0,2
"2020-08-30","pw.edu.pl",0,2
"2020-08-30","youtube.com",0,2
"2020-08-30","google.com",10,2
"2020-08-30","facebook.com",0,2
"2020-08-30","instagram.com",0,2
"2020-08-31","stackoverflow.com",0,2
"2020-08-31","wikipedia.org",0,2
"2020-08-31","github.com",0,2
"2020-08-31","pw.edu.pl",0,2
"2020-08-31","youtube.com",0,2
"2020-08-31","google.com",70,2
"2020-08-31","facebook.com",0,2
"2020-08-31","instagram.com",0,2
"2020-09-01","stackoverflow.com",0,2
"2020-09-01","wikipedia.org",0,2
"2020-09-01","github.com",0,2
"2020-09-01","pw.edu.pl",5,2
"2020-09-01","youtube.com",0,2
"2020-09-01","google.com",51,2
"2020-09-01","facebook.com",10,2
"2020-09-01","instagram.com",0,2
"2020-09-02","stackoverflow.com",0,2
"2020-09-02","wikipedia.org",1,2
"2020-09-02","github.com",0,2
"2020-09-02","pw.edu.pl",5,2
"2020-09-02","youtube.com",21,2
"2020-09-02","google.com",66,2
"2020-09-02","facebook.com",17,2
"2020-09-02","instagram.com",0,2
"2020-09-03","stackoverflow.com",0,2
"2020-09-03","wikipedia.org",1,2
"2020-09-03","github.com",0,2
"2020-09-03","pw.edu.pl",75,2
"2020-09-03","youtube.com",2,2
"2020-09-03","google.com",19,2
"2020-09-03","facebook.com",0,2
"2020-09-03","instagram.com",0,2
"2020-09-04","stackoverflow.com",0,2
"2020-09-04","wikipedia.org",0,2
"2020-09-04","github.com",0,2
"2020-09-04","pw.edu.pl",0,2
"2020-09-04","youtube.com",0,2
"2020-09-04","google.com",14,2
"2020-09-04","facebook.com",0,2
"2020-09-04","instagram.com",0,2
"2020-09-05","stackoverflow.com",0,2
"2020-09-05","wikipedia.org",0,2
"2020-09-05","github.com",0,2
"2020-09-05","pw.edu.pl",0,2
"2020-09-05","youtube.com",1,2
"2020-09-05","google.com",8,2
"2020-09-05","facebook.com",0,2
"2020-09-05","instagram.com",0,2
"2020-09-06","stackoverflow.com",0,2
"2020-09-06","wikipedia.org",0,2
"2020-09-06","github.com",0,2
"2020-09-06","pw.edu.pl",0,2
"2020-09-06","youtube.com",16,2
"2020-09-06","google.com",18,2
"2020-09-06","facebook.com",0,2
"2020-09-06","instagram.com",0,2
"2020-09-07","stackoverflow.com",0,2
"2020-09-07","wikipedia.org",2,2
"2020-09-07","github.com",0,2
"2020-09-07","pw.edu.pl",0,2
"2020-09-07","youtube.com",2,2
"2020-09-07","google.com",31,2
"2020-09-07","facebook.com",0,2
"2020-09-07","instagram.com",0,2
"2020-09-08","stackoverflow.com",0,2
"2020-09-08","wikipedia.org",1,2
"2020-09-08","github.com",0,2
"2020-09-08","pw.edu.pl",0,2
"2020-09-08","youtube.com",0,2
"2020-09-08","google.com",10,2
"2020-09-08","facebook.com",0,2
"2020-09-08","instagram.com",0,2
"2020-09-09","stackoverflow.com",0,2
"2020-09-09","wikipedia.org",1,2
"2020-09-09","github.com",0,2
"2020-09-09","pw.edu.pl",0,2
"2020-09-09","youtube.com",0,2
"2020-09-09","google.com",4,2
"2020-09-09","facebook.com",0,2
"2020-09-09","instagram.com",0,2
"2020-09-10","stackoverflow.com",0,2
"2020-09-10","wikipedia.org",0,2
"2020-09-10","github.com",0,2
"2020-09-10","pw.edu.pl",0,2
"2020-09-10","youtube.com",30,2
"2020-09-10","google.com",22,2
"2020-09-10","facebook.com",0,2
"2020-09-10","instagram.com",0,2
"2020-09-11","stackoverflow.com",0,2
"2020-09-11","wikipedia.org",0,2
"2020-09-11","github.com",0,2
"2020-09-11","pw.edu.pl",15,2
"2020-09-11","youtube.com",0,2
"2020-09-11","google.com",0,2
"2020-09-11","facebook.com",0,2
"2020-09-11","instagram.com",0,2
"2020-09-12","stackoverflow.com",0,2
"2020-09-12","wikipedia.org",0,2
"2020-09-12","github.com",0,2
"2020-09-12","pw.edu.pl",1,2
"2020-09-12","youtube.com",0,2
"2020-09-12","google.com",3,2
"2020-09-12","facebook.com",0,2
"2020-09-12","instagram.com",0,2
"2020-09-13","stackoverflow.com",0,2
"2020-09-13","wikipedia.org",0,2
"2020-09-13","github.com",0,2
"2020-09-13","pw.edu.pl",0,2
"2020-09-13","youtube.com",10,2
"2020-09-13","google.com",18,2
"2020-09-13","facebook.com",0,2
"2020-09-13","instagram.com",0,2
"2020-09-14","stackoverflow.com",0,2
"2020-09-14","wikipedia.org",1,2
"2020-09-14","github.com",0,2
"2020-09-14","pw.edu.pl",0,2
"2020-09-14","youtube.com",0,2
"2020-09-14","google.com",30,2
"2020-09-14","facebook.com",0,2
"2020-09-14","instagram.com",0,2
"2020-09-15","stackoverflow.com",0,2
"2020-09-15","wikipedia.org",1,2
"2020-09-15","github.com",5,2
"2020-09-15","pw.edu.pl",0,2
"2020-09-15","youtube.com",4,2
"2020-09-15","google.com",28,2
"2020-09-15","facebook.com",0,2
"2020-09-15","instagram.com",0,2
"2020-09-16","stackoverflow.com",0,2
"2020-09-16","wikipedia.org",1,2
"2020-09-16","github.com",0,2
"2020-09-16","pw.edu.pl",0,2
"2020-09-16","youtube.com",0,2
"2020-09-16","google.com",75,2
"2020-09-16","facebook.com",1,2
"2020-09-16","instagram.com",0,2
"2020-09-17","stackoverflow.com",0,2
"2020-09-17","wikipedia.org",0,2
"2020-09-17","github.com",0,2
"2020-09-17","pw.edu.pl",0,2
"2020-09-17","youtube.com",0,2
"2020-09-17","google.com",8,2
"2020-09-17","facebook.com",0,2
"2020-09-17","instagram.com",0,2
"2020-09-18","stackoverflow.com",0,2
"2020-09-18","wikipedia.org",0,2
"2020-09-18","github.com",0,2
"2020-09-18","pw.edu.pl",16,2
"2020-09-18","youtube.com",0,2
"2020-09-18","google.com",8,2
"2020-09-18","facebook.com",0,2
"2020-09-18","instagram.com",0,2
"2020-09-19","stackoverflow.com",0,2
"2020-09-19","wikipedia.org",1,2
"2020-09-19","github.com",0,2
"2020-09-19","pw.edu.pl",0,2
"2020-09-19","youtube.com",0,2
"2020-09-19","google.com",11,2
"2020-09-19","facebook.com",0,2
"2020-09-19","instagram.com",0,2
"2020-09-20","stackoverflow.com",0,2
"2020-09-20","wikipedia.org",3,2
"2020-09-20","github.com",0,2
"2020-09-20","pw.edu.pl",0,2
"2020-09-20","youtube.com",7,2
"2020-09-20","google.com",14,2
"2020-09-20","facebook.com",4,2
"2020-09-20","instagram.com",0,2
"2020-09-21","stackoverflow.com",0,2
"2020-09-21","wikipedia.org",0,2
"2020-09-21","github.com",0,2
"2020-09-21","pw.edu.pl",0,2
"2020-09-21","youtube.com",0,2
"2020-09-21","google.com",6,2
"2020-09-21","facebook.com",0,2
"2020-09-21","instagram.com",0,2
"2020-09-22","stackoverflow.com",0,2
"2020-09-22","wikipedia.org",0,2
"2020-09-22","github.com",0,2
"2020-09-22","pw.edu.pl",0,2
"2020-09-22","youtube.com",5,2
"2020-09-22","google.com",0,2
"2020-09-22","facebook.com",0,2
"2020-09-22","instagram.com",0,2
"2020-09-23","stackoverflow.com",0,2
"2020-09-23","wikipedia.org",0,2
"2020-09-23","github.com",0,2
"2020-09-23","pw.edu.pl",0,2
"2020-09-23","youtube.com",0,2
"2020-09-23","google.com",5,2
"2020-09-23","facebook.com",0,2
"2020-09-23","instagram.com",0,2
"2020-09-24","stackoverflow.com",0,2
"2020-09-24","wikipedia.org",0,2
"2020-09-24","github.com",0,2
"2020-09-24","pw.edu.pl",0,2
"2020-09-24","youtube.com",0,2
"2020-09-24","google.com",30,2
"2020-09-24","facebook.com",0,2
"2020-09-24","instagram.com",0,2
"2020-09-25","stackoverflow.com",0,2
"2020-09-25","wikipedia.org",0,2
"2020-09-25","github.com",0,2
"2020-09-25","pw.edu.pl",0,2
"2020-09-25","youtube.com",28,2
"2020-09-25","google.com",8,2
"2020-09-25","facebook.com",0,2
"2020-09-25","instagram.com",0,2
"2020-09-26","stackoverflow.com",0,2
"2020-09-26","wikipedia.org",0,2
"2020-09-26","github.com",0,2
"2020-09-26","pw.edu.pl",0,2
"2020-09-26","youtube.com",13,2
"2020-09-26","google.com",23,2
"2020-09-26","facebook.com",0,2
"2020-09-26","instagram.com",0,2
"2020-09-27","stackoverflow.com",0,2
"2020-09-27","wikipedia.org",0,2
"2020-09-27","github.com",0,2
"2020-09-27","pw.edu.pl",0,2
"2020-09-27","youtube.com",0,2
"2020-09-27","google.com",2,2
"2020-09-27","facebook.com",0,2
"2020-09-27","instagram.com",0,2
"2020-09-28","stackoverflow.com",0,2
"2020-09-28","wikipedia.org",0,2
"2020-09-28","github.com",0,2
"2020-09-28","pw.edu.pl",0,2
"2020-09-28","youtube.com",0,2
"2020-09-28","google.com",14,2
"2020-09-28","facebook.com",0,2
"2020-09-28","instagram.com",0,2
"2020-09-29","stackoverflow.com",0,2
"2020-09-29","wikipedia.org",0,2
"2020-09-29","github.com",0,2
"2020-09-29","pw.edu.pl",0,2
"2020-09-29","youtube.com",0,2
"2020-09-29","google.com",9,2
"2020-09-29","facebook.com",0,2
"2020-09-29","instagram.com",0,2
"2020-09-30","stackoverflow.com",0,2
"2020-09-30","wikipedia.org",0,2
"2020-09-30","github.com",0,2
"2020-09-30","pw.edu.pl",8,2
"2020-09-30","youtube.com",12,2
"2020-09-30","google.com",30,2
"2020-09-30","facebook.com",0,2
"2020-09-30","instagram.com",0,2
"2020-10-01","stackoverflow.com",0,2
"2020-10-01","wikipedia.org",0,2
"2020-10-01","github.com",0,2
"2020-10-01","pw.edu.pl",13,2
"2020-10-01","youtube.com",0,2
"2020-10-01","google.com",27,2
"2020-10-01","facebook.com",0,2
"2020-10-01","instagram.com",0,2
"2020-10-02","stackoverflow.com",0,2
"2020-10-02","wikipedia.org",1,2
"2020-10-02","github.com",0,2
"2020-10-02","pw.edu.pl",0,2
"2020-10-02","youtube.com",0,2
"2020-10-02","google.com",19,2
"2020-10-02","facebook.com",0,2
"2020-10-02","instagram.com",0,2
"2020-10-03","stackoverflow.com",0,2
"2020-10-03","wikipedia.org",0,2
"2020-10-03","github.com",0,2
"2020-10-03","pw.edu.pl",0,2
"2020-10-03","youtube.com",0,2
"2020-10-03","google.com",1,2
"2020-10-03","facebook.com",0,2
"2020-10-03","instagram.com",0,2
"2020-10-04","stackoverflow.com",0,2
"2020-10-04","wikipedia.org",0,2
"2020-10-04","github.com",0,2
"2020-10-04","pw.edu.pl",5,2
"2020-10-04","youtube.com",0,2
"2020-10-04","google.com",13,2
"2020-10-04","facebook.com",0,2
"2020-10-04","instagram.com",0,2
"2020-10-05","stackoverflow.com",0,2
"2020-10-05","wikipedia.org",0,2
"2020-10-05","github.com",0,2
"2020-10-05","pw.edu.pl",23,2
"2020-10-05","youtube.com",12,2
"2020-10-05","google.com",42,2
"2020-10-05","facebook.com",0,2
"2020-10-05","instagram.com",0,2
"2020-10-06","stackoverflow.com",0,2
"2020-10-06","wikipedia.org",0,2
"2020-10-06","github.com",0,2
"2020-10-06","pw.edu.pl",0,2
"2020-10-06","youtube.com",12,2
"2020-10-06","google.com",6,2
"2020-10-06","facebook.com",0,2
"2020-10-06","instagram.com",0,2
"2020-10-07","stackoverflow.com",0,2
"2020-10-07","wikipedia.org",0,2
"2020-10-07","github.com",0,2
"2020-10-07","pw.edu.pl",0,2
"2020-10-07","youtube.com",0,2
"2020-10-07","google.com",8,2
"2020-10-07","facebook.com",0,2
"2020-10-07","instagram.com",0,2
"2020-10-08","stackoverflow.com",0,2
"2020-10-08","wikipedia.org",0,2
"2020-10-08","github.com",0,2
"2020-10-08","pw.edu.pl",0,2
"2020-10-08","youtube.com",4,2
"2020-10-08","google.com",14,2
"2020-10-08","facebook.com",0,2
"2020-10-08","instagram.com",0,2
"2020-10-09","stackoverflow.com",0,2
"2020-10-09","wikipedia.org",0,2
"2020-10-09","github.com",0,2
"2020-10-09","pw.edu.pl",0,2
"2020-10-09","youtube.com",24,2
"2020-10-09","google.com",21,2
"2020-10-09","facebook.com",8,2
"2020-10-09","instagram.com",0,2
"2020-10-10","stackoverflow.com",0,2
"2020-10-10","wikipedia.org",0,2
"2020-10-10","github.com",0,2
"2020-10-10","pw.edu.pl",0,2
"2020-10-10","youtube.com",5,2
"2020-10-10","google.com",6,2
"2020-10-10","facebook.com",0,2
"2020-10-10","instagram.com",0,2
"2020-10-11","stackoverflow.com",0,2
"2020-10-11","wikipedia.org",0,2
"2020-10-11","github.com",0,2
"2020-10-11","pw.edu.pl",0,2
"2020-10-11","youtube.com",0,2
"2020-10-11","google.com",19,2
"2020-10-11","facebook.com",0,2
"2020-10-11","instagram.com",0,2
"2020-10-12","stackoverflow.com",0,2
"2020-10-12","wikipedia.org",3,2
"2020-10-12","github.com",0,2
"2020-10-12","pw.edu.pl",0,2
"2020-10-12","youtube.com",19,2
"2020-10-12","google.com",15,2
"2020-10-12","facebook.com",0,2
"2020-10-12","instagram.com",0,2
"2020-10-13","stackoverflow.com",0,2
"2020-10-13","wikipedia.org",0,2
"2020-10-13","github.com",0,2
"2020-10-13","pw.edu.pl",0,2
"2020-10-13","youtube.com",70,2
"2020-10-13","google.com",10,2
"2020-10-13","facebook.com",0,2
"2020-10-13","instagram.com",0,2
"2020-10-14","stackoverflow.com",0,2
"2020-10-14","wikipedia.org",1,2
"2020-10-14","github.com",0,2
"2020-10-14","pw.edu.pl",0,2
"2020-10-14","youtube.com",6,2
"2020-10-14","google.com",21,2
"2020-10-14","facebook.com",0,2
"2020-10-14","instagram.com",0,2
"2020-10-15","stackoverflow.com",0,2
"2020-10-15","wikipedia.org",0,2
"2020-10-15","github.com",0,2
"2020-10-15","pw.edu.pl",7,2
"2020-10-15","youtube.com",30,2
"2020-10-15","google.com",63,2
"2020-10-15","facebook.com",3,2
"2020-10-15","instagram.com",0,2
"2020-10-16","stackoverflow.com",0,2
"2020-10-16","wikipedia.org",0,2
"2020-10-16","github.com",0,2
"2020-10-16","pw.edu.pl",0,2
"2020-10-16","youtube.com",19,2
"2020-10-16","google.com",4,2
"2020-10-16","facebook.com",0,2
"2020-10-16","instagram.com",0,2
"2020-10-17","stackoverflow.com",0,2
"2020-10-17","wikipedia.org",0,2
"2020-10-17","github.com",0,2
"2020-10-17","pw.edu.pl",0,2
"2020-10-17","youtube.com",6,2
"2020-10-17","google.com",6,2
"2020-10-17","facebook.com",0,2
"2020-10-17","instagram.com",0,2
"2020-10-18","stackoverflow.com",0,2
"2020-10-18","wikipedia.org",0,2
"2020-10-18","github.com",0,2
"2020-10-18","pw.edu.pl",0,2
"2020-10-18","youtube.com",4,2
"2020-10-18","google.com",59,2
"2020-10-18","facebook.com",12,2
"2020-10-18","instagram.com",0,2
"2020-10-19","stackoverflow.com",0,2
"2020-10-19","wikipedia.org",0,2
"2020-10-19","github.com",0,2
"2020-10-19","pw.edu.pl",0,2
"2020-10-19","youtube.com",28,2
"2020-10-19","google.com",14,2
"2020-10-19","facebook.com",0,2
"2020-10-19","instagram.com",0,2
"2020-10-20","stackoverflow.com",0,2
"2020-10-20","wikipedia.org",0,2
"2020-10-20","github.com",0,2
"2020-10-20","pw.edu.pl",0,2
"2020-10-20","youtube.com",25,2
"2020-10-20","google.com",26,2
"2020-10-20","facebook.com",0,2
"2020-10-20","instagram.com",0,2
"2020-10-21","stackoverflow.com",0,2
"2020-10-21","wikipedia.org",0,2
"2020-10-21","github.com",0,2
"2020-10-21","pw.edu.pl",0,2
"2020-10-21","youtube.com",2,2
"2020-10-21","google.com",24,2
"2020-10-21","facebook.com",0,2
"2020-10-21","instagram.com",0,2
"2020-10-22","stackoverflow.com",0,2
"2020-10-22","wikipedia.org",0,2
"2020-10-22","github.com",0,2
"2020-10-22","pw.edu.pl",14,2
"2020-10-22","youtube.com",21,2
"2020-10-22","google.com",44,2
"2020-10-22","facebook.com",0,2
"2020-10-22","instagram.com",0,2
"2020-10-23","stackoverflow.com",0,2
"2020-10-23","wikipedia.org",2,2
"2020-10-23","github.com",0,2
"2020-10-23","pw.edu.pl",0,2
"2020-10-23","youtube.com",49,2
"2020-10-23","google.com",23,2
"2020-10-23","facebook.com",0,2
"2020-10-23","instagram.com",0,2
"2020-10-24","stackoverflow.com",0,2
"2020-10-24","wikipedia.org",0,2
"2020-10-24","github.com",0,2
"2020-10-24","pw.edu.pl",0,2
"2020-10-24","youtube.com",20,2
"2020-10-24","google.com",21,2
"2020-10-24","facebook.com",0,2
"2020-10-24","instagram.com",0,2
"2020-10-25","stackoverflow.com",0,2
"2020-10-25","wikipedia.org",0,2
"2020-10-25","github.com",0,2
"2020-10-25","pw.edu.pl",0,2
"2020-10-25","youtube.com",32,2
"2020-10-25","google.com",15,2
"2020-10-25","facebook.com",0,2
"2020-10-25","instagram.com",0,2
"2020-10-26","stackoverflow.com",0,2
"2020-10-26","wikipedia.org",0,2
"2020-10-26","github.com",0,2
"2020-10-26","pw.edu.pl",0,2
"2020-10-26","youtube.com",22,2
"2020-10-26","google.com",35,2
"2020-10-26","facebook.com",0,2
"2020-10-26","instagram.com",0,2
"2020-10-27","stackoverflow.com",0,2
"2020-10-27","wikipedia.org",0,2
"2020-10-27","github.com",0,2
"2020-10-27","pw.edu.pl",0,2
"2020-10-27","youtube.com",41,2
"2020-10-27","google.com",34,2
"2020-10-27","facebook.com",1,2
"2020-10-27","instagram.com",0,2
"2020-10-28","stackoverflow.com",0,2
"2020-10-28","wikipedia.org",2,2
"2020-10-28","github.com",0,2
"2020-10-28","pw.edu.pl",3,2
"2020-10-28","youtube.com",21,2
"2020-10-28","google.com",36,2
"2020-10-28","facebook.com",0,2
"2020-10-28","instagram.com",0,2
"2020-10-29","stackoverflow.com",0,2
"2020-10-29","wikipedia.org",1,2
"2020-10-29","github.com",0,2
"2020-10-29","pw.edu.pl",0,2
"2020-10-29","youtube.com",92,2
"2020-10-29","google.com",41,2
"2020-10-29","facebook.com",0,2
"2020-10-29","instagram.com",0,2
"2020-10-30","stackoverflow.com",0,2
"2020-10-30","wikipedia.org",0,2
"2020-10-30","github.com",0,2
"2020-10-30","pw.edu.pl",0,2
"2020-10-30","youtube.com",76,2
"2020-10-30","google.com",40,2
"2020-10-30","facebook.com",0,2
"2020-10-30","instagram.com",0,2
"2020-10-31","stackoverflow.com",0,2
"2020-10-31","wikipedia.org",0,2
"2020-10-31","github.com",0,2
"2020-10-31","pw.edu.pl",0,2
"2020-10-31","youtube.com",0,2
"2020-10-31","google.com",47,2
"2020-10-31","facebook.com",2,2
"2020-10-31","instagram.com",0,2
"2020-11-01","stackoverflow.com",0,2
"2020-11-01","wikipedia.org",0,2
"2020-11-01","github.com",0,2
"2020-11-01","pw.edu.pl",0,2
"2020-11-01","youtube.com",0,2
"2020-11-01","google.com",33,2
"2020-11-01","facebook.com",10,2
"2020-11-01","instagram.com",0,2
"2020-11-02","stackoverflow.com",0,2
"2020-11-02","wikipedia.org",0,2
"2020-11-02","github.com",0,2
"2020-11-02","pw.edu.pl",0,2
"2020-11-02","youtube.com",10,2
"2020-11-02","google.com",16,2
"2020-11-02","facebook.com",0,2
"2020-11-02","instagram.com",0,2
"2020-11-03","stackoverflow.com",0,2
"2020-11-03","wikipedia.org",0,2
"2020-11-03","github.com",0,2
"2020-11-03","pw.edu.pl",0,2
"2020-11-03","youtube.com",29,2
"2020-11-03","google.com",22,2
"2020-11-03","facebook.com",0,2
"2020-11-03","instagram.com",0,2
"2020-11-04","stackoverflow.com",0,2
"2020-11-04","wikipedia.org",0,2
"2020-11-04","github.com",0,2
"2020-11-04","pw.edu.pl",0,2
"2020-11-04","youtube.com",16,2
"2020-11-04","google.com",39,2
"2020-11-04","facebook.com",0,2
"2020-11-04","instagram.com",0,2
"2020-11-05","stackoverflow.com",0,2
"2020-11-05","wikipedia.org",0,2
"2020-11-05","github.com",0,2
"2020-11-05","pw.edu.pl",18,2
"2020-11-05","youtube.com",22,2
"2020-11-05","google.com",41,2
"2020-11-05","facebook.com",0,2
"2020-11-05","instagram.com",0,2
"2020-11-06","stackoverflow.com",0,2
"2020-11-06","wikipedia.org",0,2
"2020-11-06","github.com",0,2
"2020-11-06","pw.edu.pl",0,2
"2020-11-06","youtube.com",4,2
"2020-11-06","google.com",47,2
"2020-11-06","facebook.com",0,2
"2020-11-06","instagram.com",0,2
"2020-11-07","stackoverflow.com",0,2
"2020-11-07","wikipedia.org",2,2
"2020-11-07","github.com",0,2
"2020-11-07","pw.edu.pl",0,2
"2020-11-07","youtube.com",9,2
"2020-11-07","google.com",44,2
"2020-11-07","facebook.com",0,2
"2020-11-07","instagram.com",0,2
"2020-11-08","stackoverflow.com",0,2
"2020-11-08","wikipedia.org",15,2
"2020-11-08","github.com",0,2
"2020-11-08","pw.edu.pl",0,2
"2020-11-08","youtube.com",78,2
"2020-11-08","google.com",117,2
"2020-11-08","facebook.com",0,2
"2020-11-08","instagram.com",0,2
"2020-11-09","stackoverflow.com",0,2
"2020-11-09","wikipedia.org",4,2
"2020-11-09","github.com",0,2
"2020-11-09","pw.edu.pl",19,2
"2020-11-09","youtube.com",23,2
"2020-11-09","google.com",53,2
"2020-11-09","facebook.com",0,2
"2020-11-09","instagram.com",0,2
"2020-11-10","stackoverflow.com",0,2
"2020-11-10","wikipedia.org",1,2
"2020-11-10","github.com",0,2
"2020-11-10","pw.edu.pl",0,2
"2020-11-10","youtube.com",7,2
"2020-11-10","google.com",29,2
"2020-11-10","facebook.com",0,2
"2020-11-10","instagram.com",0,2
"2020-11-11","stackoverflow.com",0,2
"2020-11-11","wikipedia.org",0,2
"2020-11-11","github.com",0,2
"2020-11-11","pw.edu.pl",0,2
"2020-11-11","youtube.com",0,2
"2020-11-11","google.com",28,2
"2020-11-11","facebook.com",0,2
"2020-11-11","instagram.com",0,2
"2020-11-12","stackoverflow.com",0,2
"2020-11-12","wikipedia.org",0,2
"2020-11-12","github.com",0,2
"2020-11-12","pw.edu.pl",0,2
"2020-11-12","youtube.com",18,2
"2020-11-12","google.com",63,2
"2020-11-12","facebook.com",2,2
"2020-11-12","instagram.com",0,2
"2020-11-13","stackoverflow.com",0,2
"2020-11-13","wikipedia.org",0,2
"2020-11-13","github.com",0,2
"2020-11-13","pw.edu.pl",0,2
"2020-11-13","youtube.com",0,2
"2020-11-13","google.com",16,2
"2020-11-13","facebook.com",0,2
"2020-11-13","instagram.com",0,2
"2020-11-14","stackoverflow.com",0,2
"2020-11-14","wikipedia.org",8,2
"2020-11-14","github.com",0,2
"2020-11-14","pw.edu.pl",0,2
"2020-11-14","youtube.com",0,2
"2020-11-14","google.com",56,2
"2020-11-14","facebook.com",0,2
"2020-11-14","instagram.com",0,2
"2020-11-15","stackoverflow.com",0,2
"2020-11-15","wikipedia.org",0,2
"2020-11-15","github.com",0,2
"2020-11-15","pw.edu.pl",8,2
"2020-11-15","youtube.com",5,2
"2020-11-15","google.com",16,2
"2020-11-15","facebook.com",0,2
"2020-11-15","instagram.com",0,2
"2020-11-16","stackoverflow.com",0,2
"2020-11-16","wikipedia.org",1,2
"2020-11-16","github.com",0,2
"2020-11-16","pw.edu.pl",0,2
"2020-11-16","youtube.com",0,2
"2020-11-16","google.com",54,2
"2020-11-16","facebook.com",11,2
"2020-11-16","instagram.com",0,2
"2020-11-17","stackoverflow.com",0,2
"2020-11-17","wikipedia.org",0,2
"2020-11-17","github.com",0,2
"2020-11-17","pw.edu.pl",4,2
"2020-11-17","youtube.com",0,2
"2020-11-17","google.com",52,2
"2020-11-17","facebook.com",7,2
"2020-11-17","instagram.com",0,2
"2020-11-18","stackoverflow.com",0,2
"2020-11-18","wikipedia.org",0,2
"2020-11-18","github.com",0,2
"2020-11-18","pw.edu.pl",11,2
"2020-11-18","youtube.com",10,2
"2020-11-18","google.com",24,2
"2020-11-18","facebook.com",6,2
"2020-11-18","instagram.com",0,2
"2020-11-19","stackoverflow.com",0,2
"2020-11-19","wikipedia.org",1,2
"2020-11-19","github.com",0,2
"2020-11-19","pw.edu.pl",54,2
"2020-11-19","youtube.com",13,2
"2020-11-19","google.com",20,2
"2020-11-19","facebook.com",7,2
"2020-11-19","instagram.com",0,2
"2020-11-20","stackoverflow.com",0,2
"2020-11-20","wikipedia.org",0,2
"2020-11-20","github.com",0,2
"2020-11-20","pw.edu.pl",18,2
"2020-11-20","youtube.com",5,2
"2020-11-20","google.com",44,2
"2020-11-20","facebook.com",9,2
"2020-11-20","instagram.com",0,2
"2020-11-21","stackoverflow.com",0,2
"2020-11-21","wikipedia.org",0,2
"2020-11-21","github.com",0,2
"2020-11-21","pw.edu.pl",5,2
"2020-11-21","youtube.com",0,2
"2020-11-21","google.com",5,2
"2020-11-21","facebook.com",1,2
"2020-11-21","instagram.com",0,2
"2020-11-22","stackoverflow.com",0,2
"2020-11-22","wikipedia.org",0,2
"2020-11-22","github.com",0,2
"2020-11-22","pw.edu.pl",0,2
"2020-11-22","youtube.com",30,2
"2020-11-22","google.com",5,2
"2020-11-22","facebook.com",0,2
"2020-11-22","instagram.com",0,2
"2020-11-23","stackoverflow.com",0,2
"2020-11-23","wikipedia.org",0,2
"2020-11-23","github.com",0,2
"2020-11-23","pw.edu.pl",21,2
"2020-11-23","youtube.com",0,2
"2020-11-23","google.com",26,2
"2020-11-23","facebook.com",0,2
"2020-11-23","instagram.com",0,2
"2020-11-24","stackoverflow.com",0,2
"2020-11-24","wikipedia.org",5,2
"2020-11-24","github.com",0,2
